Split,R2,MAE,RMSE,Spearman,Target,Target_column,Feature_set,Model
51,0.9007389843826731,0.07277885190656568,0.10262283963746162,0.9127819548872179,AF,AF_mean,angle_engineered,RandomForest
52,0.7469967832648658,0.09430513741436886,0.13930250579377126,0.7824561403508771,AF,AF_mean,angle_engineered,RandomForest
53,0.46144059081738087,0.11704727404451779,0.18199577988775464,0.8842105263157896,AF,AF_mean,angle_engineered,RandomForest
54,0.7764247516437195,0.10708301160135149,0.16651664878115213,0.8912280701754386,AF,AF_mean,angle_engineered,RandomForest
55,0.7481122452548618,0.13415544995544448,0.19531693391414345,0.9157894736842105,AF,AF_mean,angle_engineered,RandomForest
56,0.8485330118739806,0.10877231203373001,0.1556215219154287,0.8466165413533834,AF,AF_mean,angle_engineered,RandomForest
57,0.7262458443087221,0.10786539363199665,0.17899736509232764,0.8807017543859648,AF,AF_mean,angle_engineered,RandomForest
58,0.8578078514039291,0.08525897050701282,0.1276250426972234,0.8912280701754386,AF,AF_mean,angle_engineered,RandomForest
59,0.622405639095609,0.10889171842187534,0.14278518580509633,0.9035087719298246,AF,AF_mean,angle_engineered,RandomForest
60,0.6212333518814568,0.11251416865427445,0.18118696804791917,0.9017543859649122,AF,AF_mean,angle_engineered,RandomForest
61,0.7416271771759991,0.1216664130853173,0.14445712397062066,0.8977443609022555,AF,AF_mean,angle_engineered,RandomForest
62,0.9471516482267991,0.050371639128376784,0.06287666937662431,0.9333333333333333,AF,AF_mean,angle_engineered,RandomForest
63,0.8208754690145026,0.10794000624199392,0.1585826191801195,0.9333333333333333,AF,AF_mean,angle_engineered,RandomForest
64,0.778230534664767,0.10071052707115002,0.15214811051586863,0.9052631578947368,AF,AF_mean,angle_engineered,RandomForest
65,0.8456883987451314,0.10888328153768229,0.14884417230939512,0.9456140350877192,AF,AF_mean,angle_engineered,RandomForest
66,0.6504042758420014,0.13087292453721738,0.1871201180189124,0.8270676691729323,AF,AF_mean,angle_engineered,RandomForest
67,0.801224256838761,0.11136937124895589,0.17325716939285482,0.9368421052631579,AF,AF_mean,angle_engineered,RandomForest
68,0.8303138342275912,0.08292823478000579,0.11507881221865117,0.9228070175438597,AF,AF_mean,angle_engineered,RandomForest
69,0.818335551311697,0.08889029707671957,0.13359069822567404,0.9052631578947368,AF,AF_mean,angle_engineered,RandomForest
70,0.9088508581169904,0.06394539066422354,0.08470609438911132,0.8456140350877193,AF,AF_mean,angle_engineered,RandomForest
71,0.6929003310534692,0.13159182092406194,0.18297396225734572,0.849624060150376,AF,AF_mean,angle_engineered,RandomForest
72,0.8909590208161557,0.08700804107111193,0.10999204754519876,0.9157894736842105,AF,AF_mean,angle_engineered,RandomForest
73,0.66468729638966,0.1254285967237538,0.18267933653784837,0.8771929824561402,AF,AF_mean,angle_engineered,RandomForest
74,0.798631106947336,0.08174814293745747,0.12261940330861797,0.8947368421052632,AF,AF_mean,angle_engineered,RandomForest
75,0.7386393189039624,0.10263341631370111,0.18403189031240152,0.9175438596491228,AF,AF_mean,angle_engineered,RandomForest
76,0.87472967426849,0.08752232215325922,0.12692024204841676,0.8451127819548873,AF,AF_mean,angle_engineered,RandomForest
77,0.6891639474919962,0.10187162918267881,0.1551247797467064,0.8771929824561402,AF,AF_mean,angle_engineered,RandomForest
78,0.6924890313185468,0.10581189560150399,0.15227024631966762,0.9315789473684211,AF,AF_mean,angle_engineered,RandomForest
79,0.942800791302871,0.05426146803859396,0.06722466469944315,0.9403508771929823,AF,AF_mean,angle_engineered,RandomForest
80,0.7860154567247741,0.12937108048454468,0.18589878042266064,0.9065380425140167,AF,AF_mean,angle_engineered,RandomForest
81,0.8643800224099942,0.06845866817989396,0.1131124346844704,0.8781954887218045,AF,AF_mean,angle_engineered,RandomForest
82,0.8343001753157274,0.09565318879167631,0.1370370616805922,0.9070175438596491,AF,AF_mean,angle_engineered,RandomForest
83,0.7868197300274785,0.10478038213095893,0.13348327881772995,0.8754385964912281,AF,AF_mean,angle_engineered,RandomForest
84,0.8553789218520224,0.11526478391604023,0.1482492386454185,0.8807017543859648,AF,AF_mean,angle_engineered,RandomForest
85,0.688662304334766,0.1079787529639757,0.17160864927656974,0.943859649122807,AF,AF_mean,angle_engineered,RandomForest
86,0.735629522609456,0.12204533169871357,0.1902683590439569,0.9248120300751879,AF,AF_mean,angle_engineered,RandomForest
87,0.769357525593802,0.10237956968532469,0.18043400552058303,0.9035087719298246,AF,AF_mean,angle_engineered,RandomForest
88,0.7886840894348819,0.08493575159774448,0.10336486248516312,0.8596491228070176,AF,AF_mean,angle_engineered,RandomForest
89,0.4976069001991933,0.12820453635059914,0.187817760331366,0.8614035087719297,AF,AF_mean,angle_engineered,RandomForest
90,0.8669324327920562,0.09328754190824222,0.12634243008228052,0.9017543859649122,AF,AF_mean,angle_engineered,RandomForest
91,0.7995042868427273,0.09692145539087302,0.1674908715586491,0.9263157894736842,AF,AF_mean,angle_engineered,RandomForest
92,0.8392111871269379,0.08755188024366496,0.10921919708327435,0.8754385964912281,AF,AF_mean,angle_engineered,RandomForest
93,0.2243839564722282,0.09929724807231737,0.17279820808313812,0.9263157894736841,AF,AF_mean,angle_engineered,RandomForest
94,0.7563141790098423,0.1368855325306317,0.19933733394087322,0.83859649122807,AF,AF_mean,angle_engineered,RandomForest
95,0.8349984872094591,0.10468952001955657,0.13166373311415155,0.8894736842105263,AF,AF_mean,angle_engineered,RandomForest
96,0.5820905315831035,0.1487844146677487,0.2244985645339743,0.8887218045112781,AF,AF_mean,angle_engineered,RandomForest
97,0.7585704048820751,0.1154696039106608,0.18505883596358727,0.9052631578947368,AF,AF_mean,angle_engineered,RandomForest
98,0.746064314639503,0.08149768963241434,0.10736910881949646,0.9228070175438597,AF,AF_mean,angle_engineered,RandomForest
99,0.8692803160935539,0.09884535344959622,0.12916626015204033,0.9631578947368421,AF,AF_mean,angle_engineered,RandomForest
100,0.7230135071314301,0.11417635128794193,0.15947897846223588,0.8508771929824561,AF,AF_mean,angle_engineered,RandomForest
1,0.7808968671370121,0.09762632634335651,0.16489226320661635,0.8917293233082706,AF,AF_mean,angle_engineered,GradientBoosting
2,0.7625323396157411,0.10073222820153598,0.1574250011621506,0.9350877192982456,AF,AF_mean,angle_engineered,GradientBoosting
3,0.8633127829465064,0.08300395819125904,0.1308044811592,0.9684210526315788,AF,AF_mean,angle_engineered,GradientBoosting
4,0.7495388680543577,0.10231570122838289,0.1415766647519037,0.9263157894736841,AF,AF_mean,angle_engineered,GradientBoosting
5,0.6818106645534358,0.13606769443680888,0.18382792221070737,0.9469066291119304,AF,AF_mean,angle_engineered,GradientBoosting
6,0.760622491179029,0.10077901730889227,0.1585533024399854,0.9447161254776266,AF,AF_mean,angle_engineered,GradientBoosting
7,0.7806231963852569,0.13879423011308276,0.18540450796053556,0.9052631578947368,AF,AF_mean,angle_engineered,GradientBoosting
8,0.8657977233203916,0.07985410064821531,0.10134600918854704,0.8684210526315789,AF,AF_mean,angle_engineered,GradientBoosting
9,0.555219354274791,0.14404734676236933,0.21620465731399083,0.9174718198009577,AF,AF_mean,angle_engineered,GradientBoosting
10,0.2956037845716417,0.1432167256884793,0.23076634261852613,0.8932814077202645,AF,AF_mean,angle_engineered,GradientBoosting
11,0.8003771808045476,0.11185681946750944,0.14120259597084767,0.9022556390977443,AF,AF_mean,angle_engineered,GradientBoosting
12,0.7158561096371734,0.11016196526795054,0.17897206480868688,0.8828434373369805,AF,AF_mean,angle_engineered,GradientBoosting
13,0.5268327059141523,0.1246356977690521,0.21024404813382447,0.9070175438596491,AF,AF_mean,angle_engineered,GradientBoosting
14,0.8118355817333354,0.09665647347970152,0.15196660572365095,0.9403508771929823,AF,AF_mean,angle_engineered,GradientBoosting
15,0.5373927480915643,0.11036865825944855,0.21295836759165246,0.8100044658668318,AF,AF_mean,angle_engineered,GradientBoosting
16,0.7807588367621267,0.12009591623255914,0.1664371119007313,0.8872180451127819,AF,AF_mean,angle_engineered,GradientBoosting
17,0.5424047582367038,0.15272619651372715,0.24673892200232622,0.8156280579857318,AF,AF_mean,angle_engineered,GradientBoosting
18,0.7769168137258343,0.07572005604590279,0.09236595548235124,0.8275560252572292,AF,AF_mean,angle_engineered,GradientBoosting
19,0.6551859291359627,0.10930663040412425,0.1692892345943084,0.9315789473684211,AF,AF_mean,angle_engineered,GradientBoosting
20,0.9004361994158654,0.0695590143995818,0.10340583060066351,0.923212023934894,AF,AF_mean,angle_engineered,GradientBoosting
21,0.6382156086051272,0.11559403814380749,0.21714994713303445,0.9473684210526315,AF,AF_mean,angle_engineered,GradientBoosting
22,0.8720088762591472,0.09157549628643973,0.12710723462630305,0.8701754385964912,AF,AF_mean,angle_engineered,GradientBoosting
23,0.7175474358476792,0.12504126739133098,0.20609261962221756,0.9245614035087718,AF,AF_mean,angle_engineered,GradientBoosting
24,0.7157174611228662,0.09772616455411588,0.1374759170463491,0.863157894736842,AF,AF_mean,angle_engineered,GradientBoosting
25,0.5176793472365167,0.1088248100289642,0.17180900232972204,0.9491228070175438,AF,AF_mean,angle_engineered,GradientBoosting
26,0.6566050576052335,0.13225824379936127,0.17923635684385555,0.9025950243416814,AF,AF_mean,angle_engineered,GradientBoosting
27,0.7735595300259929,0.12223710703034245,0.15559482675328168,0.8947368421052632,AF,AF_mean,angle_engineered,GradientBoosting
28,0.8547448443752355,0.06831550543012516,0.1181269414646919,0.9258447578434535,AF,AF_mean,angle_engineered,GradientBoosting
29,0.7604819020151479,0.09754143717351454,0.11575132156562046,0.9157894736842105,AF,AF_mean,angle_engineered,GradientBoosting
30,0.7364514207080659,0.11143934183162606,0.18633922769092423,0.9192982456140351,AF,AF_mean,angle_engineered,GradientBoosting
31,0.7292121828726195,0.11788449789805297,0.16565132516989098,0.793984962406015,AF,AF_mean,angle_engineered,GradientBoosting
32,0.879069448610011,0.056156226666823336,0.08389379333578396,0.9350877192982456,AF,AF_mean,angle_engineered,GradientBoosting
33,0.8295086311074598,0.1071480557123401,0.15785604637445907,0.9280701754385964,AF,AF_mean,angle_engineered,GradientBoosting
34,0.6633276969359555,0.13954155860770406,0.21752200704043637,0.8701754385964912,AF,AF_mean,angle_engineered,GradientBoosting
35,0.8921968352058572,0.06933711538566999,0.08302784344886173,0.8649122807017543,AF,AF_mean,angle_engineered,GradientBoosting
36,0.6732959501455718,0.1075160815264595,0.1827542381211118,0.8691729323308269,AF,AF_mean,angle_engineered,GradientBoosting
37,0.8505322128190683,0.09435890753127676,0.1252555026578907,0.9228070175438597,AF,AF_mean,angle_engineered,GradientBoosting
38,0.8020492581241367,0.110150628941216,0.15436369950617226,0.863157894736842,AF,AF_mean,angle_engineered,GradientBoosting
39,0.91032564134645,0.07656749803366043,0.10923786043648487,0.9591927206852084,AF,AF_mean,angle_engineered,GradientBoosting
40,0.46964682799780144,0.1260871529692002,0.20203336318102513,0.9170689781482549,AF,AF_mean,angle_engineered,GradientBoosting
41,0.6462033569796792,0.13430708845171813,0.21776930176124615,0.9157894736842105,AF,AF_mean,angle_engineered,GradientBoosting
42,0.7286564460231095,0.14203459701252943,0.21495326574087845,0.8491228070175438,AF,AF_mean,angle_engineered,GradientBoosting
43,0.8307177413307386,0.09988310217450388,0.11917650356726535,0.9082931984530564,AF,AF_mean,angle_engineered,GradientBoosting
44,0.7442972859545057,0.08520976403818543,0.112453862137846,0.8894736842105263,AF,AF_mean,angle_engineered,GradientBoosting
45,0.8284830039117308,0.09194281534984423,0.12290062579711633,0.9210526315789472,AF,AF_mean,angle_engineered,GradientBoosting
46,0.7028674612417398,0.10970435064665533,0.19327569349227022,0.9454682879979112,AF,AF_mean,angle_engineered,GradientBoosting
47,0.6151785873780753,0.12854870841741114,0.18292464045757664,0.882456140350877,AF,AF_mean,angle_engineered,GradientBoosting
48,0.7815624868447187,0.06582498543724341,0.09282419003698453,0.8701754385964912,AF,AF_mean,angle_engineered,GradientBoosting
49,0.7961698545593152,0.08789015417635211,0.14711226804749494,0.9350877192982456,AF,AF_mean,angle_engineered,GradientBoosting
50,0.6081048589041799,0.15208545920208558,0.23486685064969504,0.869183829285118,AF,AF_mean,angle_engineered,GradientBoosting
51,0.8353078185556281,0.09376994949286255,0.13218773510311962,0.8627304107665904,AF,AF_mean,angle_engineered,GradientBoosting
52,0.7366988369965628,0.08461570557965412,0.1421092331398823,0.8807017543859648,AF,AF_mean,angle_engineered,GradientBoosting
53,0.7081478245386998,0.08356003704772996,0.13397568191339632,0.9275999137824933,AF,AF_mean,angle_engineered,GradientBoosting
54,0.7884664058078474,0.10553291098200748,0.16197033309115824,0.8947368421052632,AF,AF_mean,angle_engineered,GradientBoosting
55,0.709240729487294,0.13781975050637363,0.2098471888868149,0.8964912280701753,AF,AF_mean,angle_engineered,GradientBoosting
56,0.7235415559280878,0.1324294194602261,0.21024495972550813,0.8908956622838525,AF,AF_mean,angle_engineered,GradientBoosting
57,0.6279248054356656,0.12459519290615255,0.20868038845780817,0.9035087719298246,AF,AF_mean,angle_engineered,GradientBoosting
58,0.8299089912275115,0.08765955904207308,0.1395850062930341,0.9210526315789472,AF,AF_mean,angle_engineered,GradientBoosting
59,0.6720163639547021,0.1069961699702361,0.13307500440003248,0.9157894736842105,AF,AF_mean,angle_engineered,GradientBoosting
60,0.7759504285216391,0.09692818813776738,0.13935198233658613,0.9105263157894736,AF,AF_mean,angle_engineered,GradientBoosting
61,0.7303905910044759,0.11813571809942787,0.14756490117255414,0.8928169115779798,AF,AF_mean,angle_engineered,GradientBoosting
62,0.9608475821613695,0.04502210987652574,0.05411941563939272,0.9648818468528733,AF,AF_mean,angle_engineered,GradientBoosting
63,0.756581848092331,0.13483116765757397,0.18486493130814366,0.9017543859649122,AF,AF_mean,angle_engineered,GradientBoosting
64,0.7469480701571742,0.1116796699840716,0.16252512752605222,0.8363318049524278,AF,AF_mean,angle_engineered,GradientBoosting
65,0.853570967881858,0.10156661641358625,0.14499270171535952,0.9381308494167316,AF,AF_mean,angle_engineered,GradientBoosting
66,0.7503050980282042,0.10218250223200079,0.1581401929402545,0.8905604240171257,AF,AF_mean,angle_engineered,GradientBoosting
67,0.7777297689132973,0.11968161419758974,0.18321042087522565,0.9350877192982456,AF,AF_mean,angle_engineered,GradientBoosting
68,0.7926719766659156,0.10072904103096922,0.12720411360700565,0.9333333333333333,AF,AF_mean,angle_engineered,GradientBoosting
69,0.609198003780304,0.09945767786750422,0.19593843451716467,0.8736842105263157,AF,AF_mean,angle_engineered,GradientBoosting
70,0.8778850796227754,0.07007862302547398,0.0980443859681138,0.8403508771929825,AF,AF_mean,angle_engineered,GradientBoosting
71,0.7480239866640362,0.13229304644442935,0.16574071910269225,0.8586466165413533,AF,AF_mean,angle_engineered,GradientBoosting
72,0.9107864370787578,0.0721065722995195,0.09949055587166436,0.9403508771929823,AF,AF_mean,angle_engineered,GradientBoosting
73,0.588711797097589,0.13405251980649646,0.20231940928243028,0.9074156204835366,AF,AF_mean,angle_engineered,GradientBoosting
74,0.8684737085570586,0.07287547948474286,0.09909900510909662,0.8951295289102585,AF,AF_mean,angle_engineered,GradientBoosting
75,0.7002771084839888,0.11497732318775575,0.19707562716295565,0.9105263157894736,AF,AF_mean,angle_engineered,GradientBoosting
76,0.8926934127697319,0.08093013605189894,0.11746810959302878,0.8431741852391875,AF,AF_mean,angle_engineered,GradientBoosting
77,0.5757064504206999,0.10595656853420028,0.18123776591613286,0.9245614035087718,AF,AF_mean,angle_engineered,GradientBoosting
78,0.6054819328135695,0.11722856841102018,0.17247183855721931,0.9118035103311359,AF,AF_mean,angle_engineered,GradientBoosting
79,0.9309917237837511,0.058120594627899126,0.07383873094746261,0.9363756934776919,AF,AF_mean,angle_engineered,GradientBoosting
80,0.7209108960012793,0.14672139333733417,0.2123033168399529,0.8542584503984038,AF,AF_mean,angle_engineered,GradientBoosting
81,0.7239622203886413,0.08053125503752837,0.16137370828931552,0.8812030075187969,AF,AF_mean,angle_engineered,GradientBoosting
82,0.7041877685579936,0.13439694456905363,0.1830986226315074,0.8894736842105263,AF,AF_mean,angle_engineered,GradientBoosting
83,0.79716415041616,0.10515868611370782,0.1302044177194557,0.8960071068797784,AF,AF_mean,angle_engineered,GradientBoosting
84,0.8555753322206732,0.11107852024293137,0.14814853554973678,0.9017543859649122,AF,AF_mean,angle_engineered,GradientBoosting
85,0.6187479226919983,0.12062931451227157,0.1899019520584324,0.9105263157894736,AF,AF_mean,angle_engineered,GradientBoosting
86,0.6617124110815306,0.12703703959772672,0.21523015942202944,0.9311772001125012,AF,AF_mean,angle_engineered,GradientBoosting
87,0.7062124717415006,0.12149790957798348,0.20364109501209413,0.9065380425140167,AF,AF_mean,angle_engineered,GradientBoosting
88,0.8090541798185499,0.07706347887191634,0.09825664036600673,0.8995174187578578,AF,AF_mean,angle_engineered,GradientBoosting
89,0.648920314075902,0.10545228095934209,0.15700651542758395,0.863157894736842,AF,AF_mean,angle_engineered,GradientBoosting
90,0.8255513317847889,0.10718523533103656,0.1446594956241915,0.8842105263157896,AF,AF_mean,angle_engineered,GradientBoosting
91,0.7032770673882491,0.1255002340549225,0.2037577579096887,0.9127819548872179,AF,AF_mean,angle_engineered,GradientBoosting
92,0.8385797450413408,0.07920561086809472,0.10943344712777732,0.9035087719298246,AF,AF_mean,angle_engineered,GradientBoosting
